X,Y,Z,OBJECTID,lsoa01cd,lsoa01nm,GlobalID
526084,196219,300,251,E01000251,Barnet 002D,{B85CFC5C-FB0B-4876-A8F0-5C1AD44588B6}
525644,196110,300,252,E01000252,Barnet 002E,{A6958F5F-B1BA-4314-A320-02F7F921C951}
522595,196018,300,253,E01000253,Barnet 007B,{ECED91C9-BFA7-42D3-BE40-34F96A777CB6}
524410,197287,300,254,E01000254,Barnet 001D,{7A46BBFF-E6EC-4AC4-90CD-9F26C997EAB2}
523014,191805,300,255,E01000255,Barnet 017A,{2911F03E-E549-4D31-855C-158B91269B21}
522369,191492,300,256,E01000256,Barnet 016A,{54230D16-367A-464A-8CD5-A52EC142977A}
524079,191455,300,257,E01000257,Barnet 017B,{456730A6-16CF-47E9-A602-0785CA4EAF5B}
521812,192122,300,258,E01000258,Barnet 016B,{755213A7-F84A-4BC2-8D35-D03514B3202C}
523708,191239,300,259,E01000259,Barnet 025D,{20CA0A71-2001-4299-8C9A-43B94CD3DEFC}
522239,191050,300,260,E01000260,Barnet 025E,{60F85602-E1A0-4112-9433-8B6181F36E2D}
521993,192906,300,261,E01000261,Barnet 017C,{8B2B44C0-7F33-46A9-A919-E155B6D2BEC6}
523686,191971,300,262,E01000262,Barnet 017D,{4FD66136-AA62-4DE0-B90F-2723F655A9F5}
521458,192804,300,263,E01000263,Barnet 016C,{973E9F3A-68D0-4375-87DD-00051A19A0C5}
521210,192505,300,264,E01000264,Barnet 016D,{A10B7A1F-61AB-4868-B2C3-A1C7E7F4A0C2}
527616,193316,300,265,E01000265,Barnet 011A,{515B4469-FDF1-48DA-B9D6-1612134F9A25}
527188,193283,300,266,E01000266,Barnet 011B,{B1ECB4CC-298C-4B49-A6D6-BF4C28A28ED5}
526561,195183,300,267,E01000267,Barnet 005A,{B6FFAB60-1945-4EEF-8377-FBB11BB915A0}
526027,195854,300,268,E01000268,Barnet 005B,{D9E7F10D-7D3E-4708-96D3-6D9BFB9D4B3B}
525783,195400,300,269,E01000269,Barnet 005C,{C00B1216-A099-455B-B7AF-DA159715D6F7}
526330,195623,300,270,E01000270,Barnet 005D,{314DDCFF-FDB7-49A9-A9F1-CD145B7644D9}
526239,194897,300,271,E01000271,Barnet 008A,{8D408A4D-3170-4DE3-9C59-025AFF8FED6E}
526938,194414,300,272,E01000272,Barnet 008B,{8801EDC7-D147-49AA-BFA7-E62D4C31991D}
526717,194097,300,273,E01000273,Barnet 008C,{C92488C2-5077-499E-A461-DBE088AFB5DD}
527394,193712,300,274,E01000274,Barnet 011C,{973E5158-E3DF-40A6-8BEA-3D5B2021A32F}
525667,192892,300,275,E01000275,Barnet 012A,{908FF114-2123-4DCB-9D66-AF6C6150768C}
525099,192649,300,276,E01000276,Barnet 020A,{22EF16AE-302A-49FF-A86E-E8504BB98B2F}
525895,192624,300,277,E01000277,Barnet 012B,{626E57C5-C33D-443A-88D2-673DFE76064F}
525088,192150,300,278,E01000278,Barnet 020B,{A5379578-81D2-4D6C-A85F-0549E0F8E63B}
524561,194146,300,279,E01000279,Barnet 007C,{DACBC7CB-8366-498F-863B-57B9A99C87E8}
525628,194027,300,280,E01000280,Barnet 007D,{38220D7B-4F94-4C70-8325-6CDA6373D2DD}
526604,193744,300,281,E01000281,Barnet 008D,{978CA95A-34DA-47CA-9BBE-F8964186A0B7}
526023,193810,300,282,E01000282,Barnet 008E,{3D8C47B9-8882-4E75-A0AB-375C65FD6DD4}
525458,193361,300,283,E01000283,Barnet 012C,{D6364527-D058-433E-8F52-2FD6D9D0525E}
526268,193291,300,284,E01000284,Barnet 012D,{F776662B-0CDB-47F9-95B3-AA3C227CE517}
523943,195593,300,285,E01000285,Barnet 004A,{9DFBFEEC-4872-43F4-9924-856DB2B7137F}
523357,195849,300,286,E01000286,Barnet 007E,{27915410-562D-4529-B5D2-70DEF1D5D7C1}
523637,195448,300,287,E01000287,Barnet 004B,{FACC4A1F-E5DF-4BE3-A714-51ED59D98863}
525353,195499,300,288,E01000288,Barnet 004C,{F876607A-2C2B-452D-860A-1776FF352D6E}
524890,195511,300,289,E01000289,Barnet 004D,{C94534C1-A958-4BD9-B3FA-E011A871E350}
522655,195376,300,290,E01000290,Barnet 007F,{CFB4EB77-45A4-4442-A5E4-A1FF8709494D}
524516,195462,300,291,E01000291,Barnet 004E,{753FF9EE-E8DE-4BA6-8EED-97E239D41D36}
524343,195999,300,292,E01000292,Barnet 001E,{67C953AA-CEA4-4F24-B612-1EFB6E933C03}
524713,195994,300,293,E01000293,Barnet 001F,{1F465C6D-F7AD-404D-B83F-08A61E0078DE}
523989,196097,300,294,E01000294,Barnet 004F,{D20DD6C9-1515-45CC-A287-4B525237CCD3}
525567,190780,300,295,E01000295,Barnet 023B,{A405EACB-C117-490D-92E9-01FADE4B1C96}
525216,191068,300,296,E01000296,Barnet 023C,{921F142D-40C4-45F8-8427-509723FFF9C4}
526046,190515,300,297,E01000297,Barnet 027D,{6FFE6502-C0C1-497D-AB01-9115C5E482B5}
525731,191074,300,298,E01000298,Barnet 023D,{31274142-4AE4-4A93-A88B-6F165057B6E0}
526201,192175,300,299,E01000299,Barnet 019A,{CC50D860-F520-47C8-9F92-78DA9BD3EDAE}
525882,192183,300,300,E01000300,Barnet 019B,{E26F1255-4B12-484A-A495-A59EC3C8AEBD}
525545,191815,300,301,E01000301,Barnet 020C,{7D65B29B-8C8F-45B9-8731-F8A4F522D927}
525914,191737,300,302,E01000302,Barnet 019C,{0D8D1DDE-D8D1-4026-95CB-17C9DCAF9505}
525230,191509,300,303,E01000303,Barnet 020D,{6373293C-1968-45E8-BD7E-55D02D1119CD}
524923,191213,300,304,E01000304,Barnet 020E,{209C3D53-2A15-4288-A2D4-BBDF37BD0C77}
522124,187767,300,305,E01000305,Barnet 036B,{239CEFED-8C05-4028-8E18-12490577E9AC}
522411,188112,300,306,E01000306,Barnet 036C,{1484F41C-28F1-4E51-90B9-28464180B0C4}
522697,187791,300,307,E01000307,Barnet 039D,{45E38823-306B-43B6-90BC-0AC108A98F53}
521692,188168,300,308,E01000308,Barnet 036D,{1173F791-5A25-415A-B8DE-68A22CB1F1AB}
522390,188789,300,309,E01000309,Barnet 031D,{EE16B02E-DBB5-4F25-A529-19EA82298EA2}
523041,188210,300,310,E01000310,Barnet 034C,{817EF9DB-6FA4-4E66-A764-E8AB13372F60}
523651,188437,300,311,E01000311,Barnet 034D,{50F7C756-98B8-40B9-A5A2-EC86EB20A564}
521282,188454,300,312,E01000312,Barnet 036E,{69BD3B52-ADC4-4B6B-9F38-978FB6D00132}
522107,188279,300,313,E01000313,Barnet 036F,{DBBA4B9A-BE23-4075-B6E2-F07C8B66BDD6}
522707,188430,300,314,E01000314,Barnet 032F,{FB06BA55-76AA-463E-B47E-FC1A11E2BE70}
527196,191628,300,315,E01000315,Barnet 022F,{58DCE828-E66C-481C-9883-7222F3ACBFB7}
526358,191107,300,316,E01000316,Barnet 027E,{AF79C019-5CB6-411C-9991-93CD2CAA139A}
526109,191488,300,317,E01000317,Barnet 019D,{B8A5D749-2829-4678-9CC8-37331C6218B2}
526647,191680,300,318,E01000318,Barnet 019E,{FF69073A-3D3C-48D9-BA0B-5C1F7393E4E7}
526184,190878,300,319,E01000319,Barnet 027F,{DADDC81F-5D25-4528-9065-07BFF9E28B40}
526647,192799,300,320,E01000320,Barnet 011D,{70A0FA49-ED76-4F6F-B753-F99CCFAB10EF}
526247,192830,300,321,E01000321,Barnet 012E,{A32CF602-5E05-4661-BA38-0DD72C575096}
526772,192419,300,322,E01000322,Barnet 011E,{E2311305-85E3-4D9C-8208-F324D8236E8D}
526511,192165,300,323,E01000323,Barnet 019F,{B2EE127F-9891-4343-A7B6-57B08DB258C7}
527223,192156,300,324,E01000324,Barnet 015F,{82B84468-EAA1-49E4-AF96-AEC08CB15234}
550393,175911,300,325,E01000325,Bexley 014A,{6506BFF3-97FA-4AFA-9DC2-D79C9A88CFEB}
551154,176066,300,326,E01000326,Bexley 014B,{C4B108E0-11A9-4C72-AA97-BB0064B18B71}
549818,175949,300,327,E01000327,Bexley 017A,{73A61CB1-D696-4008-8154-CC087BFA0ED4}
550549,175302,300,328,E01000328,Bexley 017B,{F87E70CF-E36B-4316-934F-5E046CDDC28E}
549884,175218,300,329,E01000329,Bexley 017C,{1BBD1455-11F3-4325-8CD7-D2CD21DB5E8F}
549646,175530,300,330,E01000330,Bexley 017D,{5A112255-42C1-4E04-80FC-6BC8946456E3}
550353,174847,300,331,E01000331,Bexley 017E,{0ED2A3CB-E20E-490A-8A36-7E3F6B457312}
549453,178464,300,332,E01000332,Bexley 005A,{757368DC-0CD5-4332-8ABC-D8B621B6D149}
549086,178094,300,333,E01000333,Bexley 003A,{8934551D-CAB2-4D3B-93DC-9F24BD5F3AED}
548661,178087,300,334,E01000334,Bexley 006A,{D28840D6-B387-44FF-A4B2-B3D4FD66C983}
549566,179252,300,335,E01000335,Bexley 003B,{5673F3C3-F8A1-4B71-9ED6-B35391C55DB9}
549089,179016,300,336,E01000336,Bexley 003C,{2D59C41E-4697-40FF-8462-632AA10F5652}
548868,178755,300,337,E01000337,Bexley 003D,{39251988-73AC-4E9D-9615-F0EEE5756D1D}
549179,178729,300,338,E01000338,Bexley 003E,{F1C0FE27-490C-42BB-840E-93F9D70062A7}
545031,173166,300,339,E01000339,Bexley 025A,{27695042-3C26-4E6D-8395-EC249DC1951F}
545275,174687,300,340,E01000340,Bexley 018A,{81C2CC00-5167-40CE-993D-DAA8CB4B9C89}
545638,174339,300,341,E01000341,Bexley 022A,{84FF6FEC-1E63-438A-A782-0D933ECF2625}
545400,173965,300,342,E01000342,Bexley 022B,{F3D5F87F-D243-4045-BA3A-BE9EC47D9D0B}
545969,174204,300,343,E01000343,Bexley 022C,{5884660D-96D4-42F6-895E-DE72B6D89979}
545170,173500,300,344,E01000344,Bexley 025B,{372E64F8-7AA1-4F63-AABF-581E4AEC982F}
545626,173552,300,345,E01000345,Bexley 022D,{D5176778-5EEB-424B-971E-BE85448D9289}
546723,173964,300,346,E01000346,Bexley 021A,{E470754D-7BE4-4DB1-9DF9-EF3AF1191FE9}
546456,174234,300,347,E01000347,Bexley 021B,{AD066C91-F9E7-4E6F-9E37-E480292242DA}
547816,173960,300,348,E01000348,Bexley 020A,{D04A14C1-BEA8-4CF5-9CE8-0291AD98CD84}
548422,174145,300,349,E01000349,Bexley 020B,{462C09D3-8266-48B5-A8D8-D3FF821B045E}
546294,173873,300,350,E01000350,Bexley 021C,{B140113F-DEBC-4159-8710-11F601ACDBF7}
547237,173775,300,351,E01000351,Bexley 024A,{C93D4BF2-8920-4888-A4F8-BA7960B50D60}
547078,174336,300,352,E01000352,Bexley 021D,{3EFD5128-261B-424D-A6AF-3FD7863196DF}
548985,176633,300,353,E01000353,Bexley 011A,{4C40C687-DF3D-4037-AE5B-9A4E5313A417}
548361,176764,300,354,E01000354,Bexley 011B,{E95AD6DA-C3C9-4531-8A0A-9A4EDD113238}
549521,176563,300,355,E01000355,Bexley 011C,{DF4A112E-05ED-4EFF-B19C-45DE4EA09D2A}
548188,176329,300,356,E01000356,Bexley 009A,{92CF9E43-F34E-4977-8827-561F3E362B8F}
547824,176429,300,357,E01000357,Bexley 009B,{375E9392-5ADE-477B-A154-E7EF15A06B3E}
548720,176266,300,358,E01000358,Bexley 011D,{94974DD5-0203-4C43-B177-4E9F1AAC0A99}
548085,177032,300,359,E01000359,Bexley 009C,{C54B2845-3CB2-4495-A842-FDB4E61E1FBA}
548613,175304,300,360,E01000360,Bexley 015A,{B5EFC3B2-5D50-4CA1-9716-405D8BC5078C}
548149,174898,300,361,E01000361,Bexley 020C,{AC05FF90-8E70-4637-B43B-CD3231F6F2A9}
549173,174923,300,362,E01000362,Bexley 015B,{6F7E5881-82A3-478A-9AD4-FFF09625BCF0}
548503,174745,300,363,E01000363,Bexley 020D,{9872D971-ECD0-4B8D-A267-D9C1AC58A493}
549387,174560,300,364,E01000364,Bexley 023A,{89AE4A7D-A546-4E54-95F7-F07352B1E3DD}
549157,175734,300,365,E01000365,Bexley 015C,{BE22FCA4-883A-42C9-ADD5-614A79FFA6FA}
548418,175739,300,366,E01000366,Bexley 015D,{D9B6BA98-1E15-4826-970A-F0ED6FDD4D85}
551272,177068,300,367,E01000367,Bexley 010A,{DC29836A-EB48-4394-AF96-37729BDF7A52}
551240,176613,300,368,E01000368,Bexley 010B,{77D32FE3-8715-4147-ACA8-4BF86303F12E}
550614,176799,300,369,E01000369,Bexley 014C,{D6482F71-2665-4520-87BF-0B5E304AB0A3}
550210,176512,300,370,E01000370,Bexley 014D,{97AAD08F-7BC3-41E6-A4C9-7BDD8CB79C57}
550847,176371,300,371,E01000371,Bexley 014E,{C7B9E2A8-13E7-4F3B-B1AA-BB8A97294E19}
550825,177291,300,372,E01000372,Bexley 010C,{1EF14C7A-DEB6-4FC8-A1C8-2E7985F57789}
551396,177244,300,373,E01000373,Bexley 008A,{8C5001CB-84C8-438C-8599-D31BCD8F2C20}
552336,175456,300,374,E01000374,Bexley 019A,{A9C452B2-B9BD-4335-A39A-B2D0719ABA6F}
552107,174583,300,375,E01000375,Bexley 019B,{3A820081-A1B1-4FB5-9697-B8A6DA1183E4}
552084,175186,300,376,E01000376,Bexley 019C,{2D961ADD-2B49-4446-B734-3B1A12FA174B}
551520,175148,300,377,E01000377,Bexley 019D,{68B9A974-4E18-44A7-8CF7-85F5B7ACF360}
551249,174763,300,378,E01000378,Bexley 019E,{FF8401C1-9F1D-4C55-9445-000A09F96F9F}
551682,174183,300,379,E01000379,Bexley 019F,{2D4B8709-EE56-4404-B4F5-D1EF41695361}
551752,175889,300,380,E01000380,Bexley 010D,{81AC5D2E-D06F-4E22-B323-7BEF95ABB826}
548159,172463,300,381,E01000381,Bexley 028A,{FD22431C-F3CB-4C66-AE01-69F6F41A8119}
547301,172255,300,382,E01000382,Bexley 027A,{014C531A-0301-4761-BC96-E920C5FB732F}
548364,171219,300,383,E01000383,Bexley 028B,{E17979E8-6B56-435F-BC43-E93820108D9E}
546874,171244,300,384,E01000384,Bexley 027B,{E63877BB-B977-4267-835E-D4B88944DC42}
547997,171015,300,385,E01000385,Bexley 028C,{BFDD38D1-5DE1-4AF4-A2D3-98BD489C2BE0}
547260,170843,300,386,E01000386,Bexley 028D,{FCBAAC32-6095-4700-8B1C-63F7826BF69E}
547799,172591,300,387,E01000387,Bexley 027C,{593C6B1D-2111-4BDA-B2DC-18DF47D977D6}
546579,175489,300,388,E01000388,Bexley 016A,{55332481-FBD7-438E-9BF6-8C60B4E760B1}
547875,175288,300,389,E01000389,Bexley 020E,{9A3B2AF7-16C8-43B3-83FE-D131FB0976DF}
547790,174595,300,390,E01000390,Bexley 020F,{01C3F7C1-573C-412B-A06B-1B03AB4EF7EA}
546589,174782,300,391,E01000391,Bexley 021E,{C65C19DC-21A5-4799-ADE5-28B9BD214FF1}
546892,175831,300,392,E01000392,Bexley 016B,{D53FD0FA-15FC-4C30-9A3C-09336F352E2F}
547384,175801,300,393,E01000393,Bexley 020G,{54A069BF-80D3-4313-BACA-989FF2F0D479}
547981,175763,300,394,E01000394,Bexley 015E,{0A558379-6ADB-42FB-B658-009A7097AE15}
545057,176034,300,395,E01000395,Bexley 018B,{5A42F62D-57F5-46FB-A3CA-EEBEC463CDF5}
545126,175731,300,396,E01000396,Bexley 018C,{9DEB8779-023A-41E7-A67F-77C4FA0C773E}
546479,176808,300,397,E01000397,Bexley 012A,{727F9C8D-0CB4-4016-8527-68C51B34D0C4}
545583,176744,300,398,E01000398,Bexley 012B,{A1D50891-DB61-4489-9326-7C8C11EA6F70}
545516,176231,300,399,E01000399,Bexley 012C,{3D11F47A-47DF-4D5E-A420-045712C6BE1A}
545841,176370,300,400,E01000400,Bexley 012D,{766F0451-102F-4F65-AC56-BEF02475D205}
546376,176350,300,401,E01000401,Bexley 013A,{F186F9AC-A034-486F-9CFD-CB4D5D290114}
549753,178264,300,402,E01000402,Bexley 005B,{B12091AE-FD81-43B3-B808-899E5701D512}
551350,177842,300,403,E01000403,Bexley 004A,{F419033B-B21F-4F4F-A3DC-1B5CB04D42E1}
551018,178482,300,404,E01000404,Bexley 004B,{A6955D28-313E-44A5-8708-785BAD72C05D}
550643,178521,300,405,E01000405,Bexley 004C,{C1C69625-A87D-4EC3-BB53-106A566BABD5}
550180,178272,300,406,E01000406,Bexley 005C,{74A73873-CE8F-4E48-997D-74A766FB8336}
550588,177767,300,407,E01000407,Bexley 005D,{3E1EF276-14BC-4402-B056-D87C6D23A470}
550220,178939,300,408,E01000408,Bexley 004D,{ABA1B6D9-CABC-4D44-B9B7-6807C79F8CD7}
546163,175264,300,409,E01000409,Bexley 016C,{9477E730-F008-42B7-841F-9156378065D7}
545490,175261,300,410,E01000410,Bexley 018D,{9EF277A8-65B5-467A-A5FE-95BD36A6F4F5}
545931,174994,300,411,E01000411,Bexley 016D,{00A0E880-43A2-4971-B1EC-7E01117D890B}
545065,175280,300,412,E01000412,Bexley 018E,{3DB4D10A-6962-43F7-B6C0-BE60ABD4B2BC}
545767,174725,300,413,E01000413,Bexley 018F,{D6FA74A9-CF0C-490A-8F7B-D25B8353D04C}
546164,175823,300,414,E01000414,Bexley 016E,{B5F08F54-FD2F-4B17-9532-2694A43DE91E}
545740,175598,300,415,E01000415,Bexley 016F,{EE63E157-9689-4F9F-9AC0-B26D38114924}
547631,179333,300,416,E01000416,Bexley 002A,{8282C36B-775A-4899-8E05-E64DA9491148}
547765,178133,300,417,E01000417,Bexley 006B,{FFA2C4ED-F3C9-4CE5-91B5-7A0CB2DC6761}
547967,179037,300,418,E01000418,Bexley 002B,{F3159B7B-1C05-4D72-80C3-CE54F65F6CF9}
547854,177640,300,419,E01000419,Bexley 006C,{BCD7696F-6DED-4EBB-9769-49773D19E8AD}
548543,177749,300,420,E01000420,Bexley 006D,{F907E307-B07B-423E-B7D0-3822C0DF1335}
548320,177390,300,421,E01000421,Bexley 009D,{8D65A049-1D0F-4E75-8DDE-121D5A451FD0}
547620,179518,300,422,E01000422,Bexley 002C,{95067806-695D-4430-BD58-298DB01EF6A3}
544625,172567,300,423,E01000423,Bexley 025C,{30C1DC3E-F453-4FE2-82C5-A02DBBDB76A9}
545961,172320,300,424,E01000424,Bexley 026A,{5BD5F5A8-D262-4E7D-A2D4-EC486173B51B}
545206,172608,300,425,E01000425,Bexley 025D,{EB2F749F-76D3-49C7-B987-8B82C37B9032}
545247,172205,300,426,E01000426,Bexley 026B,{2AD307C8-D854-4EFE-B16B-D1C788EF0737}
545531,171837,300,427,E01000427,Bexley 026C,{13BA8D7A-DAD1-4E03-A248-2449F0B383C9}
546048,171506,300,428,E01000428,Bexley 027D,{EB137201-D554-42F3-BF9A-07F1E2FF30DE}
551907,177591,300,429,E01000429,Bexley 008B,{493EC4E8-94B8-45F0-AC24-5F910DC7ADCF}
552701,177265,300,430,E01000430,Bexley 008C,{9E31D6F2-9B59-432C-AAA8-48495D84DB6B}
551750,177322,300,431,E01000431,Bexley 008D,{681736D6-5933-41D0-A75E-AEAE3EE8B1CC}
552211,176869,300,432,E01000432,Bexley 008E,{CB26C4B2-682F-4655-ADDE-A5AF92E1B61E}
551786,176635,300,433,E01000433,Bexley 008F,{F7C25D59-6334-44DA-BB4D-5463A9716C8D}
552504,176779,300,434,E01000434,Bexley 008G,{8F7887AA-ECA1-4A01-9B35-194FBAE5BE41}
551636,176330,300,435,E01000435,Bexley 010E,{90915265-B0DC-4C4E-BA07-95693123182B}
548793,177123,300,436,E01000436,Bexley 011E,{351317BC-FCBA-44BB-95C4-0FBD90E8FF86}
549528,177469,300,437,E01000437,Bexley 007A,{4F507289-8EB7-4132-8E11-71FBCD463C36}
550053,177433,300,438,E01000438,Bexley 007B,{EF0E7139-6487-49BF-9090-46E8D880064E}
550334,177282,300,439,E01000439,Bexley 007C,{85988CB9-1612-40CD-AA9A-17EC49DF2EB9}
549344,177076,300,440,E01000440,Bexley 007D,{36500777-E7F7-4FD1-AABB-9917BEFB6F0C}
549887,177014,300,441,E01000441,Bexley 007E,{2CAF78F2-7BF0-414D-8BB4-B5FC57268205}
549127,177594,300,442,E01000442,Bexley 006E,{D11B11ED-A31A-421F-9A1C-B5F20FEFB2FB}
547617,173182,300,443,E01000443,Bexley 024B,{90C8BD97-4AA3-4F1F-BCC5-EA3B9E7681C7}
550468,172996,300,444,E01000444,Bexley 023B,{6CA2B151-F219-43E3-8754-0712B195A1C7}
548218,173219,300,445,E01000445,Bexley 024C,{747D170F-2703-4DD2-AE8D-0CC6A5EF6069}
547778,173528,300,446,E01000446,Bexley 024D,{158ECA52-881B-4A2C-A9B9-A32A98E307A8}
549576,173731,300,447,E01000447,Bexley 023C,{D97B9E9D-0ED9-4981-BAA3-3A1D2FF212C5}
548747,173464,300,448,E01000448,Bexley 023D,{A3B26734-C4FB-4F51-84A8-F32704DC5C75}
549090,173852,300,449,E01000449,Bexley 023E,{B4B75E8F-ED76-4354-B21C-F22D09052237}
547319,177403,300,450,E01000450,Bexley 009E,{B587E638-4380-47C8-A75F-DADFED259E0B}
547228,177087,300,451,E01000451,Bexley 009F,{91AF84BD-8F98-416C-B268-D2D3712C31E5}
547641,176862,300,452,E01000452,Bexley 009G,{28CBEA07-F2F8-4711-B131-839415A2F0FB}
547371,176597,300,453,E01000453,Bexley 013B,{7929F486-525A-4ADE-ABE7-7E74091624FE}
546911,176714,300,454,E01000454,Bexley 013C,{142C83BA-527D-4A98-BC05-FA31DADAC323}
546980,176214,300,455,E01000455,Bexley 013D,{F0D3C67C-EDC6-4EF6-B6B4-3550BC8DE4DE}
547433,176240,300,456,E01000456,Bexley 013E,{CC6C6E9C-6D67-4F11-8F12-AEE7B5F63D8C}
546329,172038,300,457,E01000457,Bexley 026D,{3A23C230-6133-42F9-BE7A-F17E6623262C}
546850,172294,300,458,E01000458,Bexley 027E,{FE58DA79-6652-4BDA-A9AF-E8500164C5FE}
546670,171786,300,459,E01000459,Bexley 027F,{5409DFF5-DBDB-4E41-9276-8EDDD488BC79}
546097,173338,300,460,E01000460,Bexley 022E,{2B945DCF-E81B-4312-9C18-D8B20A6CCABD}
547113,172891,300,461,E01000461,Bexley 024E,{2CC67BBE-BD3D-47B1-B6A5-9A0BED47E278}
546197,172693,300,462,E01000462,Bexley 026E,{7965D3B1-FDC7-41DF-B270-745953CD2E65}
545444,172990,300,463,E01000463,Bexley 025E,{2FDF6BBB-7645-4AEA-B3C5-CEAC11773262}
548097,179262,300,464,E01000464,Bexley 002D,{D80B53BA-612A-42D0-9B3A-9A58F4856933}
548469,179364,300,465,E01000465,Bexley 002E,{5A21E9E1-B40E-405C-98CB-7F7CBC2357C3}
547909,179678,300,466,E01000466,Bexley 001A,{C8B4C217-3F22-4C96-B186-CE9C6ABDD2C1}
547447,181132,300,467,E01000467,Bexley 001B,{B5E828F8-7CDD-4380-A758-4A262FF9B300}
547894,181100,300,468,E01000468,Bexley 001C,{28E84623-50D5-4D26-86C7-37406E098698}
547533,180755,300,469,E01000469,Bexley 001D,{70DC2E3B-2CDA-42BC-A257-64C0E5A9C7AD}
547531,179856,300,470,E01000470,Bexley 002F,{98F75F84-3535-4B99-9069-22FF360A958B}
518616,183443,300,471,E01000471,Brent 026A,{D2B40F11-D4CE-4CA9-9E58-BE9E88FB0E7C}
518158,183359,300,472,E01000472,Brent 029A,{8723CC9B-BBBE-4390-9E80-980371E311A5}
518309,184116,300,473,E01000473,Brent 029B,{C3B71504-32FE-45FC-9F88-CDA465BA2F6E}
518519,184393,300,474,E01000474,Brent 026B,{DFECF185-68AA-42FD-B9F9-F1605CA79F4A}
517583,184023,300,475,E01000475,Brent 029C,{D0EAEE80-C06D-43C3-B13B-1AF082B8FE98}
518680,184045,300,476,E01000476,Brent 026C,{51AF9D83-B0FB-4829-8F79-1022D318802B}
519025,183958,300,477,E01000477,Brent 026D,{88632185-B0EE-4A7C-9615-2697C5C53C80}
518380,183763,300,478,E01000478,Brent 029D,{7B335A6A-4372-411E-9A59-43F55CBD2C37}
520029,187038,300,479,E01000479,Brent 009A,{AA21F74B-A686-4AAF-B6EA-06FB43EA862C}
519289,186925,300,480,E01000480,Brent 006A,{6A01E202-4762-4252-86F6-E51C19B8707C}
519716,186870,300,481,E01000481,Brent 009B,{6A6F3178-E500-482F-A9AE-23201CFC583A}
519771,186445,300,482,E01000482,Brent 009C,{A2DBD0D9-AE05-427E-816C-8D343C2DBD10}
520310,186305,300,483,E01000483,Brent 009D,{8D09F9DD-7C7F-4653-BAF5-2DAB34ECCD48}
518862,188016,300,484,E01000484,Brent 006B,{C653CF17-CD03-49DD-8A13-CC01B9414D25}
518555,188005,300,485,E01000485,Brent 006C,{70277735-1A22-492B-BDFF-C468CE983197}
518806,187390,300,486,E01000486,Brent 006D,{7ECE5314-0A3F-4E9F-9924-CCD115C295DC}
518571,187270,300,487,E01000487,Brent 006E,{E7A435E2-0CCD-44F3-980C-68A016732928}
522842,184270,300,488,E01000488,Brent 022A,{2FA1C159-4B64-41EF-97C2-F7C3A03A9A06}
523202,184266,300,489,E01000489,Brent 030A,{B2F6FAC1-7B17-467B-BCA5-6CF59611D0FC}
524444,184363,300,490,E01000490,Brent 023A,{88C15B47-C65C-40A5-8710-84EF34AF79E1}
523910,184082,300,491,E01000491,Brent 030B,{36CCEAC5-53CD-484F-BF67-8D5F77F1FEC4}
523261,183887,300,492,E01000492,Brent 030C,{418F673F-20B9-4D6C-B5EE-B00E8BDBE9B2}
523137,183622,300,493,E01000493,Brent 030D,{C639C9F3-D25D-4A91-9647-58E6F6C57B18}
523759,184547,300,494,E01000494,Brent 023B,{36DF740D-A3BC-49AD-BDDA-2145DC858BB6}
524229,184489,300,495,E01000495,Brent 023C,{1A16C57F-F377-4174-8C49-D0E56EF4CC6A}
521592,186542,300,496,E01000496,Brent 010A,{9DAE3AA2-A71A-4F12-9B34-692606223770}
522993,186483,300,497,E01000497,Brent 011A,{EFE94C0C-F824-4886-9AD0-6F72D0DD5032}
522048,186788,300,498,E01000498,Brent 010B,{CDDD3CA4-5006-404A-BBF3-4978795D89B8}
522362,186678,300,499,E01000499,Brent 011B,{E8C643AA-D7FD-4782-93DD-A1143D97CB05}
521896,186600,300,500,E01000500,Brent 010C,{F7999DCD-298C-41F8-9327-2E460E8C7B0D}
522463,186401,300,501,E01000501,Brent 011C,{DC7493FD-8962-4E41-B02A-769EB63CA04B}
521944,186234,300,502,E01000502,Brent 011D,{6179CA38-2438-4610-8ACE-3B1205B75C30}
522832,186161,300,503,E01000503,Brent 011E,{8E1B90BC-7EA7-4688-9F92-93804D068700}
523094,185198,300,504,E01000504,Brent 018A,{9EAB4DD1-42C4-4072-8A5B-CFE2AA24D87D}
522743,185201,300,505,E01000505,Brent 018B,{16CB1F31-A939-44DC-A9C1-4C1B5E73B9BF}
521715,185185,300,506,E01000506,Brent 014A,{984F5F1E-1D79-4336-BA3A-9248415392D8}
522443,185359,300,507,E01000507,Brent 018C,{F904E694-7A44-4AB4-A921-DAF7437DBC48}
521597,184684,300,508,E01000508,Brent 025A,{5D5F6501-9A4B-48F9-A8D4-29EA19BF97DF}
521411,186243,300,509,E01000509,Brent 014B,{E835F338-8DA5-46F7-87C6-B2BABE67C90D}
521596,185985,300,510,E01000510,Brent 014C,{E508D08C-A3B7-4735-8E01-0337296C5298}
521690,185659,300,511,E01000511,Brent 014D,{4EDFAD34-0747-45AB-A917-7343A4E65AAE}
522071,185387,300,512,E01000512,Brent 018D,{DFA40B0B-47CA-414E-905A-07CDC792E0CE}
521144,188764,300,513,E01000513,Brent 002A,{57C71D07-FCB0-4392-8785-F221515026BC}
520735,188751,300,514,E01000514,Brent 002B,{0867F36E-9319-4AFC-9242-F4C971217220}
